key_person,source,value
4645d5c0,tsncards,49452
4649a190,findagrave,45996295
4649a190,tsncards,92974
464ba961,tsncards,12984
464dcadb,tsncards,55076
464dcadb,tsncards,57474
464e78b4,tsncards,66466
4650bee3,findagrave,81009635
465bb1eb,tsncards,13121
465e258e,tsncards,10792
466068d8,tsncards,73969
4661f8dc,tsncards,94373
4664bc5d,tsncards,157555
466d227f,tsncards,129189
46710098,tsncards,12791
46726ec1,tsncards,61617
46751432,tsncards,32738
46778ee3,tsncards,1246
46785a4e,tsncards,140867
467a232e,tsncards,156349
467a232e,tsncards,157747
467b4855,findagrave,161581262
467b4855,tsncards,129841
467cc3e8,tsncards,114874
4689c7d6,tsncards,140836
468a0b96,tsncards,13008
46997b63,tsncards,16403
469b9a7d,tsncards,70051
46a46670,tsncards,10694
46a56e18,findagrave,18163574
46a56e18,tsncards,3661
46b115fc,findagrave,84083906
46b115fc,tsncards,62876
46bb08ae,tsncards,145965
46c15c20,tsncards,49554
46c2f467,tsncards,59225
46c5892c,tsncards,69655
46c666aa,tsncards,53083
46c6a313,findagrave,217727201
46c72c10,tsncards,139278
46cd8ce6,tsncards,24756
46d1707e,tsncards,10986
46d39313,findagrave,70302846
46d39313,tsncards,93992
46d8837c,tsncards,114649
46da6808,tsncards,9693
46dc1dfd,tsncards,315
46e16d74,tsncards,32452
46e575c8,tsncards,32934
46ea6563,tsncards,52274
46eaa26a,tsncards,42343
46ef25fb,tsncards,14205
46efeefd,tsncards,62288
46f0cb59,findagrave,58835821
46f0cb59,tsncards,96239
46f2a357,tsncards,15550
46f2fe42,tsncards,2802
46f554a7,tsncards,72247
46f58787,tsncards,138994
46f871c3,tsncards,157585
46fac171,tsncards,24364
46fdfc9e,tsncards,75584
46ffd0a1,findagrave,50598420
46ffd0a1,tsncards,142975
46ffd7f6,tsncards,10192
4700bae5,tsncards,14315
4702d131,tsncards,9265
47034be7,tsncards,166011
47040d84,tsncards,94584
470d30c9,tsncards,154934
470eacfd,tsncards,12275
47136c6a,tsncards,111682
471422b8,tsncards,75703
4719015c,tsncards,14031
471aa41a,tsncards,108409
47224448,tsncards,13598
4724e334,tsncards,13065
4727dc42,tsncards,83040
47289a96,tsncards,150143
472b7eec,tsncards,86350
472ddd76,tsncards,157589
472e5abf,tsncards,149914
472f1690,tsncards,13560
4730d19d,findagrave,111813850
4730d19d,tsncards,120175
47322425,tsncards,83044
4735bd62,tsncards,12208
47363efd,tsncards,87521
4739662d,tsncards,36931
473c6d48,tsncards,48495
47449d8d,tsncards,49655
4747b9ac,tsncards,19734
474861ff,tsncards,10050
474e8d55,tsncards,13513
47511d59,findagrave,113805346
47511d59,tsncards,70546
47518599,tsncards,13388
4752d2c4,tsncards,15459
47588b74,tsncards,14485
475e9870,tsncards,157328
475f58eb,tsncards,66809
475fc6a6,tsncards,188
47620de2,findagrave,131929438
47620de2,tsncards,111237
47620de2,tsncards,123014
4762558f,tsncards,98996
4764f0e5,tsncards,10930
4765d395,tsncards,15466
476704d1,findagrave,91041764
4769c23c,tsncards,75497
476cb75b,findagrave,216919757
476cb75b,tsncards,96212
47713ee3,findagrave,28857017
47713ee3,tsncards,67537
477470f9,tsncards,14199
4776bfed,tsncards,84853
4778ebbd,findagrave,39015276
4778ebbd,tsncards,172026
477a85dd,tsncards,62712
477d9090,tsncards,3062
47822249,findagrave,242768439
47822249,tsncards,143283
478291ce,tsncards,105130
4786ed1a,findagrave,205600623
4786ed1a,tsncards,8719
4787df93,findagrave,139221041
4787df93,tsncards,56957
4788a80b,tsncards,149795
478abd02,findagrave,131791125
478abd02,tsncards,77988
478b54a7,tsncards,29876
4790ac68,tsncards,131845
479ac375,tsncards,123206
479bbd8c,tsncards,21643
479c6d4f,tsncards,704
47a0c81f,findagrave,153303717
47a24fa6,tsncards,115202
47a33837,tsncards,29869
47a64505,tsncards,42493
47a65728,tsncards,78311
47a6bf8b,findagrave,243345620
47a6bf8b,tsncards,132642
47a6cd2a,tsncards,146097
47a9046b,tsncards,177969
47ad990a,tsncards,13063
47ae3409,findagrave,121903524
47ae3409,tsncards,6196
47b53757,tsncards,22278
47b53c15,tsncards,3455
47b62116,tsncards,77150
47b68a01,tsncards,140865
47bbab94,tsncards,11766
47bd8154,findagrave,135066059
47bd8154,tsncards,101402
47c7ebf1,tsncards,144979
47c8df2d,tsncards,251
47cc2242,tsncards,63300
47d537cd,findagrave,135116164
47d7be09,tsncards,14408
47d89aeb,findagrave,119950471
47d89aeb,tsncards,104113
47ddb388,tsncards,142230
47de900d,tsncards,5869
47dfde30,tsncards,78987
47e1d4ad,tsncards,177560
47e20ad2,tsncards,62688
47e3a1d8,findagrave,112528713
47e3c2cd,findagrave,83161403
47e3c2cd,tsncards,106354
47e936f6,tsncards,141440
47e95aa0,tsncards,69480
47f17e5d,tsncards,23294
47f7f09d,findagrave,111555161
48058b3c,tsncards,175839
480ee249,findagrave,54681382
480ee249,tsncards,166251
48103428,tsncards,122013
48117d9c,tsncards,145999
48156fd2,tsncards,65735
48159496,tsncards,27271
48175457,findagrave,56313806
48175457,tsncards,90332
4820cb5a,tsncards,26048
4823694c,tsncards,37264
4826df2a,tsncards,11045
48271e6f,tsncards,32725
482902cd,tsncards,26014
4829ba75,tsncards,69685
482ebfbd,tsncards,122849
48312186,tsncards,142269
4835ead3,tsncards,118177
4836a22c,tsncards,92788
4836fa9d,findagrave,193398591
4836fa9d,tsncards,289
4837f993,tsncards,76464
483c20bc,tsncards,70107
483c2871,findagrave,52800160
483dc25e,tsncards,10321
483eadc4,tsncards,32520
48425ffc,tsncards,149580
48525b83,tsncards,6216
48527508,tsncards,2477
4853c0b7,tsncards,63366
4856b9dd,tsncards,167147
4857e766,findagrave,134298394
4857e766,tsncards,130535
4862fb76,tsncards,10549
48664c75,findagrave,13918746
4868b3a0,findagrave,36840310
4869467c,tsncards,49790
486fec4c,tsncards,8457
48722d8c,tsncards,202204_194
487ab6e2,tsncards,180319
487ca649,tsncards,15247
487cd367,tsncards,155874
487f2793,tsncards,180855
4880b1ce,findagrave,139374686
4880b1ce,tsncards,13678
4881ac37,tsncards,83614
488f08c7,tsncards,118050
48945a4c,tsncards,809
489c7282,tsncards,10445
489cc571,tsncards,105171
48a4e78d,tsncards,47348
48aaa80a,tsncards,106976
48aaff49,tsncards,109
48ad9cf4,tsncards,13688
48addd7d,tsncards,11123
48aefe7d,tsncards,177639
48b11448,tsncards,70056
48b1f11c,findagrave,97522793
48b1f11c,tsncards,152075
48b2ba08,tsncards,155315
48b50821,tsncards,15618
48be35c4,tsncards,13813
48bee2f3,tsncards,32656
48c27f51,findagrave,82245029
48c27f51,tsncards,130875
48c3fdcb,tsncards,2347
48c48d45,tsncards,9616
48d14538,findagrave,214237455
48d14538,tsncards,59230
48d3f7d7,tsncards,14711
48d72c5b,tsncards,26143
48d72c5b,tsncards,96414
48d96a02,tsncards,49346
48dcb575,tsncards,12761
48e63d2f,findagrave,60021721
48e63d2f,tsncards,118142
48e63daf,tsncards,58350
48ea5560,tsncards,10611
48ebfda2,tsncards,59636
48ec9a29,tsncards,680
48ee6fc6,tsncards,153373
48ef9fc9,tsncards,13126
48f02ab6,tsncards,14782
48f55c17,tsncards,52870
48f8f1aa,tsncards,171782
48f911ad,findagrave,177142342
48f911ad,tsncards,57691
49003c61,findagrave,193387331
49031806,findagrave,135582862
49085385,tsncards,13709
490b368b,tsncards,50572
490d211a,tsncards,91473
490e325f,tsncards,14733
49111be4,tsncards,156499
49149496,tsncards,73642
4914dcd5,tsncards,22866
4917d3b6,tsncards,119853
4921db32,tsncards,111727
4921e55a,findagrave,217030302
4923a1d2,findagrave,102775642
4923a1d2,tsncards,100739
4927973d,tsncards,81465
4928087e,tsncards,167553
492924ac,tsncards,612
4929d3bf,tsncards,149610
492b6315,findagrave,225812692
492b6315,tsncards,134187
492f745d,findagrave,11923674
492f745d,tsncards,80201
493162dd,tsncards,149753
493421d1,tsncards,55346
493e1862,findagrave,198001832
49401717,tsncards,6004
4942b839,tsncards,14189
494328a5,tsncards,37752
494a348a,findagrave,225269784
494a348a,tsncards,181744
494a5758,tsncards,142270
494ad043,tsncards,107548
494d6196,tsncards,140835
494f747c,tsncards,13392
49554381,tsncards,36030
495550d4,findagrave,65665341
495550d4,tsncards,68096
49561e18,tsncards,21678
49595d10,findagrave,29746275
49595d10,tsncards,68041
4967dbb4,tsncards,164514
49688641,findagrave,176476244
496de8ce,tsncards,86635
49755b99,findagrave,41279805
49755b99,tsncards,175551
49758236,tsncards,14787
49774c5b,tsncards,167394
497c9277,findagrave,145206632
497c9277,tsncards,133701
4987c476,tsncards,25324
498e8970,tsncards,58211
4990fbe1,tsncards,54373
49921a65,findagrave,216956471
49923a11,findagrave,22714869
49923a11,tsncards,119923
4998db66,tsncards,92733
499939a0,tsncards,555
499c6028,tsncards,133153
49a1cc97,tsncards,170964
49a3634f,findagrave,57041629
49a3634f,tsncards,5202
49a39959,tsncards,124319
49b1e88e,findagrave,124648379
49b6bd49,tsncards,48039
49b97836,tsncards,14463
49bd7d3c,tsncards,14513
49c4ab9b,tsncards,139596
49c6c9da,tsncards,172410
49c8fc71,tsncards,144599
49c96d4c,findagrave,189662735
49c96d4c,tsncards,102257
49d179cf,tsncards,164839
49d69d83,tsncards,12159
49de3ffd,tsncards,95313
49e0f168,tsncards,167101
49e99438,findagrave,104433021
49e99438,tsncards,159859
49ea9cd9,tsncards,11122
49eb20e8,tsncards,156191
49f3143e,tsncards,69302
49f45b3f,tsncards,13370
49f7853d,tsncards,4506
49f7af3f,tsncards,66870
49fcb886,findagrave,117317120
49fcb886,tsncards,151970
4a00ba0a,tsncards,60407
4a0bf793,tsncards,101411
4a0ca0a8,findagrave,159345073
4a0ca0a8,tsncards,65052
4a129656,tsncards,937
4a1366ef,tsncards,13977
4a179a63,tsncards,12729
4a199796,findagrave,41345355
4a1fa783,tsncards,160759
4a20c83b,tsncards,12150
4a20f108,findagrave,191579731
4a20f108,tsncards,130944
4a223986,tsncards,13874
4a227f55,tsncards,178165
4a22e9df,tsncards,68650
4a248a9f,tsncards,12833
4a25fa50,tsncards,149751
4a261533,tsncards,121953
4a2ac9a2,findagrave,86966605
4a2ac9a2,tsncards,16336
4a2c6b84,tsncards,14509
4a34e05a,tsncards,601
4a3586b4,tsncards,58074
4a3606e4,tsncards,62646
4a37ad1b,tsncards,66534
4a3fa5dc,findagrave,178824990
4a3fa5dc,tsncards,2490
4a3fd7fe,tsncards,15400
4a419414,tsncards,43704
4a41ad39,findagrave,182088097
4a41ad39,tsncards,157072
4a42bb83,tsncards,78984
4a452285,findagrave,82355969
4a482d3e,findagrave,171152744
4a4d955f,tsncards,130284
4a4f6aa5,findagrave,263632208
4a4f6aa5,tsncards,102584
4a4f6aa5,tsncards,126804
4a506366,tsncards,71362
4a5347ce,findagrave,183684889
4a5347ce,tsncards,93649
4a54dc70,findagrave,127161308
4a54dc70,tsncards,129218
4a5835ff,tsncards,10463
4a59cd9c,tsncards,12040
4a5f1fa9,tsncards,157547
4a615ac9,tsncards,12125
4a621b77,findagrave,30762467
4a621b77,tsncards,58063
4a624fad,findagrave,205693676
4a624fad,tsncards,150194
4a6b79c1,tsncards,106838
4a756180,tsncards,134010
4a78d4bf,tsncards,11873
4a798a24,tsncards,133741
4a7acfeb,tsncards,163265
4a7bb3f7,tsncards,140549
4a7beed7,tsncards,15201
4a7d9672,findagrave,128217759
4a7d9672,tsncards,167586
4a8bcc00,tsncards,170412
4a8c4b8d,tsncards,149884
4a8eeccf,findagrave,54782397
4a8eeccf,tsncards,65072
4a96651d,findagrave,109955983
4a96651d,tsncards,807
4a998283,tsncards,7527
4a9a4016,findagrave,152724100
4a9a4016,tsncards,18047
4a9b2a48,findagrave,103138033
4a9b2a48,tsncards,58300
4a9ee963,tsncards,96006
4aa08495,findagrave,187378277
4aa6af1d,findagrave,122225484
4aa6af1d,tsncards,60065
4aab717f,tsncards,9711
4aac1cbc,tsncards,14083
4ab7de74,findagrave,180517328
4ab7de74,tsncards,85240
4ac077f4,tsncards,54024
4ac0a394,findagrave,14634615
4ac0a394,tsncards,149750
4ac172eb,tsncards,13764
4ac6122a,tsncards,146430
4ac81bc8,findagrave,111295673
4ac81bc8,tsncards,48660
4aca77ca,tsncards,18943
4acc849c,tsncards,532
4aceeba0,tsncards,13006
4ad13f69,findagrave,85050844
4ad13f69,tsncards,19963
4ad13f69,tsncards,9662
4ad8dbb3,findagrave,55620607
4ad8dbb3,tsncards,20171
4addaeee,findagrave,114933036
4addaeee,tsncards,171867
4ade55b3,tsncards,28906
4adf020b,tsncards,121802
4ae4b34f,findagrave,99489062
4ae4b34f,tsncards,83754
4ae4fc5a,findagrave,83636671
4ae4fc5a,tsncards,105482
4af19d9e,tsncards,103447
4af9b5ed,findagrave,63014143
4afb9c14,tsncards,21366
4afd1c4d,tsncards,13675
4b0f5e2a,tsncards,3
4b12b8be,tsncards,85985
4b1522b5,tsncards,69332
4b15b4c6,findagrave,119520254
4b198ce8,findagrave,205549134
4b198ce8,tsncards,133432
4b1a6864,tsncards,47815
4b1afcb3,findagrave,94036081
4b1afcb3,tsncards,51388
4b224d4e,tsncards,93867
4b2c448a,tsncards,56147
4b2efdb8,tsncards,71666
4b360366,tsncards,144954
4b3758d6,findagrave,43956596
4b3758d6,tsncards,101155
4b3758d6,tsncards,80552
4b3758d6,tsncards,84363
4b3758d6,tsncards,93122
4b3beb99,findagrave,171005221
4b3cf8ec,findagrave,265802141
4b3d9711,tsncards,145605
4b416818,findagrave,228051707
4b416818,tsncards,111973
4b4e4494,tsncards,133
4b51435b,tsncards,10580
4b51f15f,tsncards,2710
4b51f2d3,tsncards,71822
4b522cdd,tsncards,45267
4b54952b,tsncards,10871
4b576f26,tsncards,120945
4b57cec7,tsncards,175987
4b5aa816,tsncards,12374
4b5ae9d9,findagrave,56756609
4b5ae9d9,tsncards,167737
4b5b757e,findagrave,79032684
4b5b757e,tsncards,108490
4b5b7b01,tsncards,79409
4b5c42c0,tsncards,143511
4b5de60c,tsncards,13897
4b62447e,tsncards,14801
4b62e0b5,tsncards,23471
4b651570,tsncards,57094
4b6c8fd0,tsncards,20577
4b6e2f72,tsncards,26719
4b7e7392,tsncards,66568
4b7f69cb,tsncards,130624
4b835d72,tsncards,488
4b835d72,tsncards,558
4b849a18,tsncards,8542
4b85b74f,tsncards,21391
4b882577,tsncards,311
4b88675d,tsncards,140748
4b8b3af8,tsncards,32742
4b8e75d6,tsncards,15124
4b93023b,tsncards,76834
4b931f8b,tsncards,23293
4b95c56d,findagrave,114599243
4b95c56d,tsncards,17127
4b9648bf,tsncards,48029
4b98ce2a,findagrave,168920119
4b98ce2a,tsncards,135350
4b9a6541,findagrave,75148018
4b9d5b8e,findagrave,232457824
4b9d5b8e,tsncards,88198
4ba057c7,tsncards,2726
4ba1d217,findagrave,208521241
4ba1d217,tsncards,50877
4ba7e8a8,tsncards,170880
4bad6a29,tsncards,134918
4bb0b22c,tsncards,151628
4bb0d782,tsncards,140832
4bb49a1b,tsncards,55587
4bb7f777,tsncards,13166
4bb8d22a,tsncards,22096
4bba1379,tsncards,102596
4bbee43e,findagrave,193421687
4bbee43e,tsncards,66871
4bc0a743,tsncards,133594
4bc346ea,findagrave,16664577
4bc346ea,tsncards,67458
4bc8081e,tsncards,44173
4bd2f130,tsncards,60653
4bd5fe63,tsncards,163765
4bdc43be,tsncards,36741
4bdc6129,findagrave,82213924
4bdc6129,tsncards,2184
4bdc6168,tsncards,160065
4bdcfee0,findagrave,65600079
4bdcfee0,tsncards,149045
4bdf2675,tsncards,13081
4be01fa7,tsncards,66464
4bebed3f,tsncards,168440
4bec8833,tsncards,5118
4bf79d01,tsncards,95643
4bf9959f,tsncards,118129
4bfd062e,tsncards,180038
4c0173ef,tsncards,61946
4c019bec,findagrave,66972994
4c061b38,findagrave,116022284
4c061b38,tsncards,172524
4c061b38,tsncards,172785
4c075b8d,tsncards,157393
4c0bb184,tsncards,62185
4c0f4c71,tsncards,13327
4c113b51,tsncards,125079
4c152470,tsncards,15267
4c16c9f3,tsncards,135135
4c1b8fc2,tsncards,77158
4c1c6e8c,tsncards,25465
4c1d7d5d,tsncards,147144
4c1ddc5d,tsncards,170670
4c329c65,tsncards,131387
4c354a86,tsncards,105186
4c3815c0,findagrave,97777309
4c3815c0,tsncards,66422
4c385886,tsncards,61886
4c388dda,tsncards,100373
4c3c9614,tsncards,14290
4c3caada,tsncards,43364
4c3e073b,tsncards,149606
4c401d26,tsncards,78267
4c411ecb,findagrave,97836572
4c443e36,tsncards,127352
4c47a42b,tsncards,18508
4c480ef7,tsncards,163339
4c496b58,tsncards,15004
4c4fd0e2,tsncards,14816
4c526d2d,tsncards,133340
4c538eac,findagrave,155963984
4c538eac,tsncards,901
4c56a0a9,tsncards,149521
4c56c1eb,tsncards,11547
4c5a6f91,findagrave,285704879
4c5a6f91,tsncards,103529
4c5b4ca4,tsncards,127619
4c5b8748,tsncards,107432
4c5ba99b,tsncards,75599
4c5e33b1,tsncards,132419
4c6acb7c,tsncards,10957
4c6d17a0,findagrave,53186014
4c6d17a0,tsncards,166196
4c6e62f9,findagrave,214323792
4c6e62f9,tsncards,12588
4c6e72f9,tsncards,31369
4c717a4a,tsncards,2171
4c7d1bda,tsncards,11487
4c808485,tsncards,173795
4c840dda,tsncards,47819
4c85c641,tsncards,73251
4c85c641,tsncards,75373
4c868d06,tsncards,127590
4c8967c6,tsncards,132515
4c8aef05,tsncards,157076
4c924047,tsncards,24088
4c92bcfc,tsncards,980
4c960114,tsncards,143032
4c976969,tsncards,9660
4c98e7f9,findagrave,281876963
4c98e7f9,tsncards,113784
4c98e7f9,tsncards,42127
4c99de30,tsncards,48906
4c9ab9df,tsncards,12396
4c9f012f,tsncards,99623
4ca0126b,tsncards,92125
4ca079b2,tsncards,14179
4ca32c83,findagrave,164062233
4ca32c83,tsncards,58015
4cacfc3f,findagrave,48067908
4cacfc3f,tsncards,125279
4caeb192,tsncards,15423
4cb0bc27,findagrave,42931339
4cb0bc27,tsncards,44318
4cb344a8,tsncards,13594
4cbc326f,findagrave,88522488
4cbd64b6,tsncards,174420
4cbd8b43,tsncards,30809
4cc1ade1,findagrave,127375122
4cc24b59,findagrave,114181079
4cc24b59,tsncards,3900
4cc3b7ed,findagrave,76982349
4cc400b1,tsncards,149758
4cc6e9de,tsncards,80455
4cc8b006,tsncards,28687
4cccb9ed,tsncards,93549
4cce81cd,tsncards,46326
4cce81cd,tsncards,49435
4ccef37f,tsncards,15165
4cd13682,findagrave,128154491
4cd13682,tsncards,79204
4cd3fd0b,tsncards,13158
4cd6bd98,tsncards,146377
4cdac272,tsncards,30013
4cddc4a2,tsncards,51069
4cdea851,tsncards,747
4ce057b6,findagrave,278088403
4ce057b6,tsncards,155422
4ce09bb8,tsncards,14230
4ce2e959,tsncards,93037
4ce66e9a,tsncards,12317
4cea7e88,tsncards,10643
4cebd308,tsncards,6402
4cedfa0f,tsncards,97813
4cf091e6,tsncards,148123
4cf091e6,tsncards,35915
4cf198ff,tsncards,172
4cf29974,tsncards,170320
4cf4090e,findagrave,226064095
4cf4090e,tsncards,100145
4cf837cd,tsncards,108257
4cf8a816,tsncards,140639
4d05f456,tsncards,60793
4d07ddf9,findagrave,200926233
4d07ddf9,tsncards,97920
4d083e2c,tsncards,143714
4d08b04a,tsncards,110350
4d08d938,tsncards,31580
4d098fce,tsncards,180536
4d0ecd32,tsncards,27065
4d0ff30a,findagrave,106737623
4d0ff30a,tsncards,150738
4d152362,findagrave,8375734
4d158096,tsncards,124278
4d182df9,tsncards,150616
4d1a4b2a,tsncards,100007
4d1c2783,tsncards,47757
4d20c918,tsncards,152981
4d222b40,tsncards,26027
4d23c679,tsncards,15029
4d242a3d,tsncards,28734
4d24d86d,tsncards,15254
4d2c7479,tsncards,489
4d2e5a11,tsncards,1693
4d30151c,tsncards,4
4d320bd0,findagrave,24016217
4d320bd0,tsncards,129344
4d33f52d,tsncards,45837
4d350c66,findagrave,201671177
4d350c66,tsncards,89131
4d38f684,findagrave,169194165
4d38f684,tsncards,104282
4d3f6746,tsncards,136043
4d41272b,findagrave,178577867
4d43fa99,tsncards,119399
4d46d4dd,tsncards,10939
4d48baea,tsncards,92979
4d494adf,findagrave,44293280
4d54a1c5,tsncards,39260
4d552f0c,tsncards,119637
4d5c22f3,tsncards,62691
4d5c5b59,tsncards,89580
4d605fc4,tsncards,95181
4d633bbc,tsncards,12061
4d685757,tsncards,13191
4d6c9ecf,tsncards,15623
4d725bfb,tsncards,55538
4d72efdc,findagrave,131404039
4d72efdc,tsncards,66324
4d736fed,tsncards,3263
4d7481b0,tsncards,8744
4d7531c9,tsncards,13931
4d7b6370,tsncards,96628
4d847514,tsncards,163373
4d86e0df,tsncards,12250
4d8e45e0,findagrave,136380817
4d952e52,tsncards,51141
4d9a92e2,findagrave,91082893
4d9a92e2,tsncards,119753
4d9ac19c,tsncards,14355
4d9df7dc,tsncards,78711
4da26f3c,tsncards,13314
4da2f1ce,tsncards,87308
4dae575b,tsncards,140161
4dae8466,tsncards,9976
4daf3c35,tsncards,149986
4db57ff6,tsncards,9457
4dbafb24,tsncards,56715
4dbd2631,tsncards,30011
4dc5a625,tsncards,53153
4dc7f402,tsncards,26079
4dc87cba,tsncards,14550
4dcce909,findagrave,45816157
4dcf3d80,tsncards,83642
4dd11bee,findagrave,147488676
4dd11bee,tsncards,6853
4dd195de,tsncards,178549
4dd28df9,tsncards,173789
4dd34b9d,tsncards,15457
4dd73b39,tsncards,89741
4ddab3a7,tsncards,13325
4dde84b4,tsncards,95642
4de21af3,tsncards,119768
4de6a55c,findagrave,52145640
4de6a55c,tsncards,120111
4de6c29f,findagrave,235594651
4de6c29f,tsncards,127066
4deb69e5,tsncards,52352
4ded23a6,tsncards,173801
4def0746,findagrave,143759395
4def4a1a,tsncards,16038
4deff261,findagrave,253992496
4df2d356,tsncards,15334
4dfdac24,tsncards,4830
4dff8dc9,findagrave,247185699
4dff8dc9,tsncards,69788
4e05e725,tsncards,114256
4e060432,tsncards,166227
4e0c107c,tsncards,95918
4e108a77,tsncards,166715
4e10938d,tsncards,126700
4e11e24a,findagrave,17912590
4e11e24a,tsncards,153092
4e11e49e,tsncards,159221
4e28fa45,tsncards,22652
4e32888f,tsncards,26043
4e38696c,tsncards,88465
4e3e74a3,tsncards,49718
4e414638,tsncards,48143
4e424c5e,tsncards,1111
4e47a905,tsncards,140406
4e4c23f4,findagrave,114101686
4e4c23f4,tsncards,134031
4e507bb4,tsncards,14
4e535735,tsncards,122458
4e5d5b4e,findagrave,65636051
4e5d5b4e,tsncards,53631
4e5dd8f2,findagrave,180994094
4e5dd8f2,tsncards,49603
4e5f743f,tsncards,59864
4e65f5a5,tsncards,26005
4e663835,findagrave,45281216
4e663835,tsncards,16545
4e670db7,tsncards,29923
4e68cdca,tsncards,12994
4e6d745d,tsncards,116639
4e6f3b99,tsncards,19803
4e70c3ce,findagrave,30039826
4e70ed8e,tsncards,45190
4e7146c3,findagrave,127598094
4e7146c3,tsncards,165452
4e753a7c,tsncards,10389
4e75e3de,tsncards,14810
4e7907ee,findagrave,6362369
4e7a9645,tsncards,148281
4e7fc5bb,findagrave,11735092
4e7fc5bb,tsncards,145926
4e822100,tsncards,13401
4e836058,tsncards,171805
4e876672,tsncards,77731
4e8879f8,tsncards,2403
4e8bce5c,findagrave,275430700
4e8bce5c,tsncards,89626
4e926a93,findagrave,109149785
4e926a93,tsncards,173785
4e975379,tsncards,63533
4e9828aa,findagrave,186321984
4e9828aa,tsncards,153731
4e9c64d9,findagrave,263329
4e9c64d9,tsncards,364
4e9cd6b8,tsncards,43985
4ea2d37a,tsncards,10723
4eaa6cae,tsncards,114620
4eab9a18,tsncards,28431
4eaffb82,tsncards,161977
4eb1f19a,findagrave,99556189
